Preprocessed;nexus 6p 128gb;[nexus 6p 128gb, New Nexus 6P has an all-metal design with powerful hardware and the newest Android software, Android 6.0 Marshmallow. The exterior is crafted from aeronautical-grade anodized aluminum with diamond-cut edges for a smooth finish, it looks and feels good in hand. The screen is a 5.7-inch WQHD AMOLED cinematic display allows you to see your photos, movies, and games in stunning clarity. Unlock your Nexus 6P and compatible apps with the fingerprint sensor on the back of your phone. The Nexus 6P camera has a larger 1.55 µm pixels to absorb more light in even the dimmest conditions to make your photos vibrant and sharp. Plus, the Google Camera app is so quick and easy to use, you'll never miss a moment, 3GB, 64GB, Huawei, nexus|6p, Android 6.0 Marshmallow, smartphone, Qualcomm MSM8994 Snapdragon 810, 12.3 Megapixel, 8 Megapixel, Aluminium|Graphite|Frost, 3450 mAh , 5.7 inches , 2560 x 1440 pixels, H1511 128GB , 3.06 in, 6.27 in, 0.29 in, 6.28 oz, 159.3 x 77.8 x 7.3 mm, Anodized aluminum]
Processed;nexus 6p 128gb;[nexu, 6p, 128gb, new, nexu, 6p, ha, all, metal, design, power, hardwar, newest, android, softwar, android, 6.0, marshmallow, exterior, craft, from, aeronaut, grade, anod, aluminum, diamond, cut, edg, smooth, finish, look, feel, good, hand, screen, 5.7, inch, wqhd, amol, cinemat, displai, allow, you, see, your, photo, movi, game, stun, clariti, unlock, your, nexu, 6p, compat, app, fingerprint, sensor, back, your, phone, nexu, 6p, camera, ha, larger, 1.55, µm, pixel, absorb, more, light, even, dimmest, condit, make, your, photo, vibrant, sharp, plu, googl, camera, app, so, quick, easi, us, you'll, never, miss, moment, 3gb, 64gb, huawei, nexu, 6p, android, 6.0, marshmallow, smartphon, qualcomm, msm8994, snapdragon, 810, 12.3, megapixel, 8, megapixel, aluminium, graphit, frost, 3450, mah, 5.7, inch, 2560, x, 1440, pixel, h1511, 128gb, 3.06, 6.27, 0.29, 6.28, oz, 159.3, x, 77.8, x, 7.3, mm, anod, aluminum]
Preprocessed;nexus 6p 32gb;[nexus 6p 32gb, New Nexus 6P has an all-metal design with powerful hardware and the newest Android software, Android 6.0 Marshmallow. The exterior is crafted from aeronautical-grade anodized aluminum with diamond-cut edges for a smooth finish, it looks and feels good in hand. The screen is a 5.7-inch WQHD AMOLED cinematic display allows you to see your photos, movies, and games in stunning clarity. Unlock your Nexus 6P and compatible apps with the fingerprint sensor on the back of your phone. The Nexus 6P camera has a larger 1.55 µm pixels to absorb more light in even the dimmest conditions to make your photos vibrant and sharp. Plus, the Google Camera app is so quick and easy to use, you'll never miss a moment, 3GB, 32GB, Huawei, nexus|6p, Android 6.0 Marshmallow, smartphone, Qualcomm MSM8994 Snapdragon 810, 12.3 Megapixel, 8 Megapixel, Aluminium|Graphite|Frost, 3450 mAh , 5.7 inches , 2560 x 1440 pixels, 51097231, GSRF-51097231, 3.06 in, 6.27 in, 0.29 in, 6.28 oz, 159.3 x 77.8 x 7.3 mm, Anodized aluminum, 00600736756174, 00886598036054]
Processed;nexus 6p 32gb;[nexu, 6p, 32gb, new, nexu, 6p, ha, all, metal, design, power, hardwar, newest, android, softwar, android, 6.0, marshmallow, exterior, craft, from, aeronaut, grade, anod, aluminum, diamond, cut, edg, smooth, finish, look, feel, good, hand, screen, 5.7, inch, wqhd, amol, cinemat, displai, allow, you, see, your, photo, movi, game, stun, clariti, unlock, your, nexu, 6p, compat, app, fingerprint, sensor, back, your, phone, nexu, 6p, camera, ha, larger, 1.55, µm, pixel, absorb, more, light, even, dimmest, condit, make, your, photo, vibrant, sharp, plu, googl, camera, app, so, quick, easi, us, you'll, never, miss, moment, 3gb, 32gb, huawei, nexu, 6p, android, 6.0, marshmallow, smartphon, qualcomm, msm8994, snapdragon, 810, 12.3, megapixel, 8, megapixel, aluminium, graphit, frost, 3450, mah, 5.7, inch, 2560, x, 1440, pixel, 51097231, gsrf, 51097231, 3.06, 6.27, 0.29, 6.28, oz, 159.3, x, 77.8, x, 7.3, mm, anod, aluminum, 00600736756174, 00886598036054]
Preprocessed;nexus 5 16gb;[nexus 5 16gb, Nexus 5 helps you capture the everyday and the epic in fresh new ways. It's the slimmest and fastest Nexus phone ever made, powered by Android 4.4, KitKat, 2 GB, LG, Android 4.4 (KitKat), Not specified, Android smartphone, LCD display - color, Black, 4.95", 1920 x 1080 pixels, 2.7 in, 5.4 in, 0.3 in, 4.59 oz, 00336452638745, 00652810119337, 08808992088943]
Processed;nexus 5 16gb;[nexu, 5, 16gb, nexu, 5, help, you, captur, everydai, epic, fresh, new, wai, it', slimmest, fastest, nexu, phone, ever, made, power, android, 4.4, kitkat, 2, gb, lg, android, 4.4, kitkat, specifi, android, smartphon, lcd, displai, color, black, 4.95, 1920, x, 1080, pixel, 2.7, 5.4, 0.3, 4.59, oz, 00336452638745, 00652810119337, 08808992088943]
Preprocessed;nexus 5 32gb;[nexus 5 32gb, It's a 5" phone, and so much more. Built with precision, Nexus 5 delivers an intelligently simple design and showcases a stunning Full HD display. Plus it comes in black and white. The photo and video features help you capture moments in fresh ways. And thanks to the latest from Android, Nexus 5 is fast, powerful and truly yours., 2 GB, 32 GB, LG, Android 4.4 (KitKat), Not specified, Android Phone, LCD display - color, White, 4.95, 1920 x 1080 pixels, 2.7 in, 5.4 in, 0.3 in, 4.6 oz, 00652810119429, 08806084950932]
Processed;nexus 5 32gb;[nexu, 5, 32gb, it', 5, phone, so, much, more, built, precis, nexu, 5, deliv, intellig, simpl, design, showcas, stun, full, hd, displai, plu, come, black, white, photo, video, featur, help, you, captur, moment, fresh, wai, thank, latest, from, android, nexu, 5, fast, power, truli, your, 2, gb, 32, gb, lg, android, 4.4, kitkat, specifi, android, phone, lcd, displai, color, white, 4.95, 1920, x, 1080, pixel, 2.7, 5.4, 0.3, 4.6, oz, 00652810119429, 08806084950932]
Preprocessed;HTC One M8;[HTC One M8, Crafted from the ground up, the HTC One (M8) features a bold, brushed metal design. Stacked internal components allow a mere 9.35mm (0.37") thin construction and a curved, ergonomic shape that fits your hand with natural ease., 2 GB, 24 GB, HTC, Android 4.4 (KitKat), AT&T, Android Phone, LCD display - color, Gunmetal gray, 5", 1920 x 1080 pixels, 2.8 in, 5.8 in, 0.4 in, 5.6 oz, Brushed metal, 00821793039523, 00821793043384]
Processed;HTC One M8;[htc, on, m8, craft, from, ground, up, htc, on, m8, featur, bold, brush, metal, design, stack, intern, compon, allow, mere, 9.35mm, 0.37, thin, construct, curv, ergonom, shape, fit, your, hand, natur, eas, 2, gb, 24, gb, htc, android, 4.4, kitkat, t, android, phone, lcd, displai, color, gunmet, grai, 5, 1920, x, 1080, pixel, 2.8, 5.8, 0.4, 5.6, oz, brush, metal, 00821793039523, 00821793043384]
Preprocessed;HTC One S;[HTC One S, Capture stunning photos with a stunning phone. This true digital camera gives you realistic colors and dependable performance with features such as auto smile detection and face focus. A beautiful design encases all the features you expect from an HTC phone. This is a true digital camera. It's ready for instant action in any setting and HTC technology delivers brilliantly detailed photos. Count on rich, accurate colors, auto smile detection and face focus. You can even snap a picture while shooting HD video. Multi-tasker, this phone is for you. Search the web, shop online, at the same time you're watching movies or listening to music. And with Universal Beats Audio, entertainment sounds rich and authentic., 1 GB, 16 GB, T Mobile, Android 4.0 (Ice Cream Sandwich), T-Mobile, Android Phone, OLED display - color, Blue gradient, 4.3", 960 x 540 pixels, 2.6 in, 5.2 in, 0.3 in, 4.3 oz, 00610214629555, 04710937373103]
Processed;HTC One S;[htc, on, s, captur, stun, photo, stun, phone, true, digit, camera, give, you, realist, color, depend, perform, featur, auto, smile, detect, face, focu, beauti, design, encas, all, featur, you, expect, from, htc, phone, true, digit, camera, it', readi, instant, action, ani, set, htc, technolog, deliv, brilliantli, detail, photo, count, rich, accur, color, auto, smile, detect, face, focu, you, can, even, snap, pictur, while, shoot, hd, video, multi, tasker, phone, you, search, web, shop, onlin, same, time, you'r, watch, movi, listen, music, univers, beat, audio, entertain, sound, rich, authent, 1, gb, 16, gb, t, mobil, android, 4.0, ic, cream, sandwich, t, mobil, android, phone, ol, displai, color, blue, gradient, 4.3, 960, x, 540, pixel, 2.6, 5.2, 0.3, 4.3, oz, 00610214629555, 04710937373103]
Preprocessed;HTC One V;[HTC One V, It's the first thing you pick up in the morning, and the last thing you put away at night. You work on it, you connect to the digital world with it, and you interact with those that matter most on it. You reach for it every time you want to remember a moment, and you easily share that moment with just a couple taps. This isn't just another smartphone; it stays with you and keeps up with you. HTC One V, the essential smartphone for those on the go, 512 MB, 4 GB, HTC, Android 4.0 (Ice Cream Sandwich), Not specified, Android Phone, LCD display - color, 3.7", 800 x 480 pixels, 99HRS006-00, 2.4 in, 4.7 in, 0.4 in, 4.1 oz, 04710937373301, 04710937373363]
Processed;HTC One V;[htc, on, v, it', first, thing, you, pick, up, morn, last, thing, you, put, awai, night, you, work, you, connect, digit, world, you, interact, those, matter, most, you, reach, everi, time, you, want, rememb, moment, you, easili, share, moment, just, coupl, tap, isn't, just, anoth, smartphon, stai, you, keep, up, you, htc, on, v, essenti, smartphon, those, go, 512, mb, 4, gb, htc, android, 4.0, ic, cream, sandwich, specifi, android, phone, lcd, displai, color, 3.7, 800, x, 480, pixel, 99hrs006, 00, 2.4, 4.7, 0.4, 4.1, oz, 04710937373301, 04710937373363]
Preprocessed;HTC One X;[HTC One X, HTC One X S720e White Unlocked and Unbranded Condition: Brand New - No Contract Required Included in the box: HTC One X USB Cable Li-Ion Battery Headset Wall / USB Charger Quick Start guide Features & Specs: This phones comes unlocked and unbranded, so there will be no carrier logo. Brace yourself for lightning-fast web browsing, remarkable picture quality and seamless gaming visuals thanks to the powerful quad-core processor. You'll love the minimalist design and the camera that captures every moment (even in low light) with crisp, vivid, beautiful photos. It also lets you take a photo while shooting HD video. Plus, with Beats Audio you hear authentic, deep sound with true, finely-tuned details. The camera on HTC One devices starts up in just under a second to ensure you capture the moment. Plus with photo and video capture buttons on the same screen, it's easy to switch modes or simply snap a photo while recording HD at the same time. Never miss a shot again? ever. With continuous shooting you capture every moment. Just press and hold the shutter button and the camera captures every picture until you let go. It's faster, smarter and more intuitive. he new, integrated music experience makes it easy to access all your music libraries, favorite audio apps and Internet radio simultaneously from one convenient location. And with Beats Audio built-in, you get rich, authentic sound. Access to your favorite apps is just a finger stroke away. Set your phone and quickly get weather updates, stock information or your favorite people's Facebook status. Or see your to-do lists and events in a glance. With Dropbox integrated into HTC Sense, you can automatically save all your photos and videos to Dropbox - and access and share all your pictures directly from the Gallery. Dropbox also makes it easy to edit and share files while you are on the go, so you never have to email yourself a document again. To discover all that Dropbox can do, sign-up or log-in to Dropbox on your HTC One series phone and receive 25 GB of Dropbox space free for two years. -Amazon 4.7" Super IPS LCD2 capacitive touchscreen display 720 x 1280 pixels resolution Multi-touch input method Corning Gorilla Glass Accelerometer, Proximity and Gyro sensors HTC Sense UI Touch-sensitive controls 3.5mm audio jack 16 GB Internal Memory GPRS/EDGE Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA and Wi-Fi hotspot Bluetooth v4.0 with A2DP micro - USB (MHL) v2.0 8 MP Camera (3264 x 2448 pixels) with autofocus, dual-LED flash, Simultaneous HD video and image recording, Geo-tagging, face and smile detection 1080p@30fps Video Capture with Stereo Sound Recording and video stabilization 1.3MP 720p Secondary Camera Android OS, v4.0 (Ice Cream Sandwich) 1.5 GHz quad-core CPU, ULP Ge - Force GPU, Nvidia Tegra 3 Chipset, 1GB RAM Stereo FM radio with RDS GPS with A-GPS support Beats Audio TV-out (via MHL A/V link) SNS integration Google Search, Maps, Gmail, YouTube, Calender, Google Talk MP3/e - AAC+/WMA/WAV/MP4/H.263/H.264/WMV player. Document viewer/editor. Voice memo/dial/commands. Predictive text input., 1 GB, 32 GB, HTC, Android 4.0 (Ice Cream Sandwich), Not specified, Android Phone, LCD display - color, Gray, 4.7", 1280 x 720 pixels, 2.8 in, 5.3 in, 0.4 in, 4.6 oz, 00821793033132, 04710937374919, 04710937374933]
Processed;HTC One X;[htc, on, x, htc, on, x, s720e, white, unlock, unbrand, condit, brand, new, contract, requir, includ, box, htc, on, x, usb, cabl, li, ion, batteri, headset, wall, usb, charger, quick, start, guid, featur, spec, phone, come, unlock, unbrand, so, carrier, logo, brace, yourself, lightn, fast, web, brows, remark, pictur, qualiti, seamless, game, visual, thank, power, quad, core, processor, you'll, love, minimalist, design, camera, captur, everi, moment, even, low, light, crisp, vivid, beauti, photo, also, let, you, take, photo, while, shoot, hd, video, plu, beat, audio, you, hear, authent, deep, sound, true, fine, tune, detail, camera, htc, on, devic, start, up, just, under, second, ensur, you, captur, moment, plu, photo, video, captur, button, same, screen, it', easi, switch, mode, simpli, snap, photo, while, record, hd, same, time, never, miss, shot, again, ever, continu, shoot, you, captur, everi, moment, just, press, hold, shutter, button, camera, captur, everi, pictur, until, you, let, go, it', faster, smarter, more, intuit, he, new, integr, music, experi, make, easi, access, all, your, music, librari, favorit, audio, app, internet, radio, simultan, from, on, conveni, locat, beat, audio, built, you, get, rich, authent, sound, access, your, favorit, app, just, finger, stroke, awai, set, your, phone, quickli, get, weather, updat, stock, inform, your, favorit, people', facebook, statu, see, your, do, list, event, glanc, dropbox, integr, htc, sens, you, can, automat, save, all, your, photo, video, dropbox, access, share, all, your, pictur, directli, from, galleri, dropbox, also, make, easi, edit, share, file, while, you, go, so, you, never, have, email, yourself, document, again, discov, all, dropbox, can, do, sign, up, log, dropbox, your, htc, on, seri, phone, receiv, 25, gb, dropbox, space, free, two, year, amazon, 4.7, super, ip, lcd2, capacit, touchscreen, displai, 720, x, 1280, pixel, resolut, multi, touch, input, method, corn, gorilla, glass, acceleromet, proxim, gyro, sensor, htc, sens, ui, touch, sensit, control, 3.5mm, audio, jack, 16, gb, intern, memori, gpr, edg, wi, fi, 802.11, b, g, n, wi, fi, direct, dlna, wi, fi, hotspot, bluetooth, v4.0, a2dp, micro, usb, mhl, v2.0, 8, mp, camera, 3264, x, 2448, pixel, autofocu, dual, led, flash, simultan, hd, video, imag, record, geo, tag, face, smile, detect, 1080p, 30fp, video, captur, stereo, sound, record, video, stabil, 1.3mp, 720p, secondari, camera, android, os, v4.0, ic, cream, sandwich, 1.5, ghz, quad, core, cpu, ulp, ge, forc, gpu, nvidia, tegra, 3, chipset, 1gb, ram, stereo, fm, radio, rd, gp, gp, support, beat, audio, tv, out, via, mhl, v, link, sn, integr, googl, search, map, gmail, youtub, calend, googl, talk, mp3, e, aac, wma, wav, mp4, h, 263, h, 264, wmv, player, document, viewer, editor, voic, memo, dial, command, predict, text, input, 1, gb, 32, gb, htc, android, 4.0, ic, cream, sandwich, specifi, android, phone, lcd, displai, color, grai, 4.7, 1280, x, 720, pixel, 2.8, 5.3, 0.4, 4.6, oz, 00821793033132, 04710937374919, 04710937374933]
Preprocessed;lg g5;[lg g5, Capture 360-degree virtual reality videos with the LG G5 smartphone from AT&T. The modular design features a slide-out battery and space for the camera grip add-on. The always-on display of the LG G5 smartphone lets you see the time, date and important notifications at a glance without waking the phone., 4 GB, 22 GB, LG, Android 6.0 (Marshmallow), AT&T, Android smartphone, LCD display - color, Titan, 5.3", 2560 x 1440 pixels, 2.9 in, 5.9 in, 0.3 in, 5.61 oz, Aluminum alloy, 00652810518710]
Processed;lg g5;[lg, g5, captur, 360, degre, virtual, realiti, video, lg, g5, smartphon, from, t, modular, design, featur, slide, out, batteri, space, camera, grip, add, alwai, displai, lg, g5, smartphon, let, you, see, time, date, import, notif, glanc, without, wake, phone, 4, gb, 22, gb, lg, android, 6.0, marshmallow, t, android, smartphon, lcd, displai, color, titan, 5.3, 2560, x, 1440, pixel, 2.9, 5.9, 0.3, 5.61, oz, aluminum, alloi, 00652810518710]
Preprocessed;Nokia Lumia 1020;[Nokia Lumia 1020, The Nokia Lumia 1020 takes photos and video that no other smartphone can match with a 41-megapixel camera sensor, PureView technology, optical image stabilization and amazing high-resolution zoom. Nokia pro camera on the Nokia Lumia 1020 lets you shoot in super high resolution, which means you can zoom in close to your shot after you've taken it. Then rotate, reframe, crop and share images as many times as you want. The Nokia Lumia 1020, powered by Windows Phone 8, comes with MS Office and all the unique Lumia features like Nokia music and free voice-guided navigation. Add on a wireless charging cover to power up without plugging in., 2 GB, 32 GB, At&t, Windows Phone OS 8, AT&T, Windows Phone, OLED display - color, Matte yellow, 4.5", 1280 x 768 pixels, 2.8 in, 5.1 in, 0.4 in, 5 oz, 06438158559554]
Processed;Nokia Lumia 1020;[nokia, lumia, 1020, nokia, lumia, 1020, take, photo, video, other, smartphon, can, match, 41, megapixel, camera, sensor, pureview, technolog, optic, imag, stabil, amaz, high, resolut, zoom, nokia, pro, camera, nokia, lumia, 1020, let, you, shoot, super, high, resolut, which, mean, you, can, zoom, close, your, shot, after, you'v, taken, rotat, refram, crop, share, imag, mani, time, you, want, nokia, lumia, 1020, power, window, phone, 8, come, ms, offic, all, uniqu, lumia, featur, like, nokia, music, free, voic, guid, navig, add, wireless, charg, cover, power, up, without, plug, 2, gb, 32, gb, t, window, phone, os, 8, t, window, phone, ol, displai, color, matt, yellow, 4.5, 1280, x, 768, pixel, 2.8, 5.1, 0.4, 5, oz, 06438158559554]
Preprocessed;Nokia Lumia 520;[Nokia Lumia 520, 2G: GSM 850 / 900 / 1800 / 1900, 3G: HSDPA 850 / 1900 / 2100.4" IPS LCD Capacitive Multi-Touchscreen w/ Scratch-Resistant Glass.Microsoft Windows Phone 8 (upgradeable to WP8 Black).5 Megapixel Camera (2592 x 1936 pixels) w/ Autofocus, 1/4'' Sensor Size, Geo-Tagging + Video.Dual-Core 1 GHz Processor, Chipset: Qualcomm MSM8227, Adreno 305 Graphics.Internal Memory: 8GB, 512 MB RAM + microSD Slot Expandable up to 64GB.Wi-Fi 802.11 b/g/n, Wi-Fi hotspot, Bluetooth: v4.0 with A2DP, LE, USB: microUSB v2.0, GPS: with A-GPS support and GLONASS.Browser: HTML5, Messaging: SMS (threaded view), MMS, Email, Push Email, IM.Li-Ion 1430 mAH Battery, Talktime: Up to 14 Hours 40 min (2G) / Up to 9 Hours 40 min (3G), Standby: (2G) / Up to 360 Hours (3G).Dimensions: 4.72 x 2.52 x 0.39 (inches), Weight: 4.37 oz.The Nokia Lumia 520 comes with digital lenses built in exclusive to Nokia and guaranteed to wow your friends. Color: Black, 512 MB, 8 GB, Nokia, Windows Phone OS 8, Not specified, Windows Phone, LCD display - color, 5 Megapixel, Black, 4", 800 x 480 pixels, 2.5 in, 4.7 in, 0.4 in, 4.4 oz, 00701748198928, 00710500599798, 00819201013395, 06438158560826, 06438158562714, 06438158563247, 06438158565562, 06438158570306]
Processed;Nokia Lumia 520;[nokia, lumia, 520, 2g, gsm, 850, 900, 1800, 1900, 3g, hsdpa, 850, 1900, 2100.4, ip, lcd, capacit, multi, touchscreen, w, scratch, resist, glass.microsoft, window, phone, 8, upgrad, wp8, black, 5, megapixel, camera, 2592, x, 1936, pixel, w, autofocu, 1, 4, sensor, size, geo, tag, video.du, core, 1, ghz, processor, chipset, qualcomm, msm8227, adreno, 305, graphics.intern, memori, 8gb, 512, mb, ram, microsd, slot, expand, up, 64gb.wi, fi, 802.11, b, g, n, wi, fi, hotspot, bluetooth, v4.0, a2dp, le, usb, microusb, v2.0, gp, gp, support, glonass.brows, html5, messag, sm, thread, view, mm, email, push, email, im.li, ion, 1430, mah, batteri, talktim, up, 14, hour, 40, min, 2g, up, 9, hour, 40, min, 3g, standbi, 2g, up, 360, hour, 3g, dimens, 4.72, x, 2.52, x, 0.39, inch, weight, 4.37, oz.th, nokia, lumia, 520, come, digit, lens, built, exclus, nokia, guarante, wow, your, friend, color, black, 512, mb, 8, gb, nokia, window, phone, os, 8, specifi, window, phone, lcd, displai, color, 5, megapixel, black, 4, 800, x, 480, pixel, 2.5, 4.7, 0.4, 4.4, oz, 00701748198928, 00710500599798, 00819201013395, 06438158560826, 06438158562714, 06438158563247, 06438158565562, 06438158570306]
Preprocessed;Nokia Lumia 521;[Nokia Lumia 521, The compact 521 4G T-Mobile Pre-Paid Nokia Lumia Smartphone is a Windows Phone that sports a memory card slot, 5 MP camera and a front camera. The cell phone also has a removable battery, a 1 GHz processor, and is 4G capable. This T-Mobile Pre-Paid Smartphone also has the ability to integrate with Xbox, Windows 8 and SkyDrive. This phone is a smart choice to connect, play games or get your daily weather, in addition to talking to friends and family., 512 MB, 8 GB, Nokia, Windows Phone OS 8, T-Mobile, Windows Phone, Color, 5 Megapixel, White, 4", 800 x 480 pixels, 2.5 in, 4.9 in, 0.4 in, 4.4 oz, 00610214632005, 00610214632074, 00752053641111]
Processed;Nokia Lumia 521;[nokia, lumia, 521, compact, 521, 4g, t, mobil, pre, paid, nokia, lumia, smartphon, window, phone, sport, memori, card, slot, 5, mp, camera, front, camera, cell, phone, also, ha, remov, batteri, 1, ghz, processor, 4g, capabl, t, mobil, pre, paid, smartphon, also, ha, abil, integr, xbox, window, 8, skydriv, phone, smart, choic, connect, plai, game, get, your, daili, weather, addit, talk, friend, famili, 512, mb, 8, gb, nokia, window, phone, os, 8, t, mobil, window, phone, color, 5, megapixel, white, 4, 800, x, 480, pixel, 2.5, 4.9, 0.4, 4.4, oz, 00610214632005, 00610214632074, 00752053641111]
Preprocessed;Nokia Lumia 530;[Nokia Lumia 530, Powered by the all new Windows Phone 8.1 operating system and an advanced quad core processor, the T-Mobile Lumia 530 comes loaded with popular apps and exciting new features all at an amazingly affordable price., 512 MB, Nokia, Windows Phone OS 8.1 with Lumia Cyan update, T-Mobile, Windows smartphone, LCD display - color, White, 4", 480 x 854 pixels, 2.5 in, 4.7 in, 0.5 in, 4.55 oz, 00610214637321]
Processed;Nokia Lumia 530;[nokia, lumia, 530, power, all, new, window, phone, 8.1, oper, system, advanc, quad, core, processor, t, mobil, lumia, 530, come, load, popular, app, excit, new, featur, all, amazingli, afford, price, 512, mb, nokia, window, phone, os, 8.1, lumia, cyan, updat, t, mobil, window, smartphon, lcd, displai, color, white, 4, 480, x, 854, pixel, 2.5, 4.7, 0.5, 4.55, oz, 00610214637321]
Preprocessed;Nokia Lumia 635;[Nokia Lumia 635, 512 MB, Nokia, Windows Phone OS 8.1, Boost Mobile, Windows smartphone, LCD display - color, Blue, 4.5", 854 x 480 pixelss, 97768580, 2.6 in, 5.1 in, 0.4 in, 4.73 oz, 00758478027431]
Processed;Nokia Lumia 635;[nokia, lumia, 635, 512, mb, nokia, window, phone, os, 8.1, boost, mobil, window, smartphon, lcd, displai, color, blue, 4.5, 854, x, 480, pixelss, 97768580, 2.6, 5.1, 0.4, 4.73, oz, 00758478027431]
Preprocessed;Nokia Lumia 820;[Nokia Lumia 820, Key features of lumia: Quad-band GSM/GPRS/EDGE support. Quad-band 3G with 42 Mbps HSDPA and 5.7 Mbps HSUPA support. 4.3" 16M-color ClearBlack AMOLED display of WVGA resolution. 8 megapixel autofocus camera with LED flash, 1080p @ 30 fps video recording. VGA front-facing camera. Windows Phone 8 OS. 1.5GHz dual-core Krait CPU, Adreno 225 GPU, Qualcomm MSM8960 chipset, 1GB of RAM. Wi-Fi, 802.11 a/b/g/n, dual-band GPS receiver with A-GPS and GLONASS support. Free lifetime voice-guided navigation 8GB of inbuilt storage, expandable through the microSD card slot. Active noise cancellation with a dedicated mic. Built-in accelerometer, gyroscope and proximity sensor. Standard 3.5 mm audio jack. microUSB port. Bluetooth v3.0 with A2DP and EDR, file transfers SNS integration. Xbox Live integration and Xbox management. NFC support. Digital compass. Nokia Music, 1 GB, 8 GB, Nokia, Windows Phone OS 8, Not specified, Windows Phone, OLED display - color, 8 Megapixel, Black, 4.3", 800 x 480 pixels, 2.7 in, 4.9 in, 0.4 in, 5.6 oz, 00758478026359, 06438158497559, 06438158525764, 06438158528659]
Processed;Nokia Lumia 820;[nokia, lumia, 820, kei, featur, lumia, quad, band, gsm, gpr, edg, support, quad, band, 3g, 42, mbp, hsdpa, 5.7, mbp, hsupa, support, 4.3, 16m, color, clearblack, amol, displai, wvga, resolut, 8, megapixel, autofocu, camera, led, flash, 1080p, 30, fp, video, record, vga, front, face, camera, window, phone, 8, os, 1.5ghz, dual, core, krait, cpu, adreno, 225, gpu, qualcomm, msm8960, chipset, 1gb, ram, wi, fi, 802.11, b, g, n, dual, band, gp, receiv, gp, glonass, support, free, lifetim, voic, guid, navig, 8gb, inbuilt, storag, expand, through, microsd, card, slot, activ, nois, cancel, dedic, mic, built, acceleromet, gyroscop, proxim, sensor, standard, 3.5, mm, audio, jack, microusb, port, bluetooth, v3.0, a2dp, edr, file, transfer, sn, integr, xbox, live, integr, xbox, manag, nfc, support, digit, compass, nokia, music, 1, gb, 8, gb, nokia, window, phone, os, 8, specifi, window, phone, ol, displai, color, 8, megapixel, black, 4.3, 800, x, 480, pixel, 2.7, 4.9, 0.4, 5.6, oz, 00758478026359, 06438158497559, 06438158525764, 06438158528659]
Preprocessed;Nokia Lumia 900;[Nokia Lumia 900, Nokia Lumia 900 Cyan blue features 16GB, Unlocked Windows Smartphone, 8.0MP. Description Features: General 2G, Network GSM 850 / 900 / 1800 / 1900, 3G Network HSDPA 850 / 900 / 1900 / 2100, SIM Micro-SIM Announced 2012, February Status Available. Released 2012, May Body Dimensions 127.8 x 68.5 x 11.5 mm, 90 cc (5.03 x 2.70 x 0.45 in), Weight 160 g (5.64 oz), Display Type: AMOLED capacitive touchscreen., 512 MB, 16 GB, Nokia, Windows Phone OS 7.5 Mango, Not specified, Windows Phone, OLED display - color, Cyan, 4.3", 800 x 480 pixels, 2.7 in, 5 in, 0.5 in, 5.6 oz, Polycarbonate, 00899794010377]
Processed;Nokia Lumia 900;[nokia, lumia, 900, nokia, lumia, 900, cyan, blue, featur, 16gb, unlock, window, smartphon, 8.0mp, descript, featur, gener, 2g, network, gsm, 850, 900, 1800, 1900, 3g, network, hsdpa, 850, 900, 1900, 2100, sim, micro, sim, announc, 2012, februari, statu, avail, releas, 2012, mai, bodi, dimens, 127.8, x, 68.5, x, 11.5, mm, 90, cc, 5.03, x, 2.70, x, 0.45, weight, 160, g, 5.64, oz, displai, type, amol, capacit, touchscreen, 512, mb, 16, gb, nokia, window, phone, os, 7.5, mango, specifi, window, phone, ol, displai, color, cyan, 4.3, 800, x, 480, pixel, 2.7, 5, 0.5, 5.6, oz, polycarbon, 00899794010377]
Preprocessed;Nokia Lumia 925;[Nokia Lumia 925, The Nokia Lumia 925 lets you capture the great moments, day or night. And the beautifully crafted design will turn heads wherever you go. The Nokia Lumia 925 comes packed with great smartphone features. Snap on a wireless charging cover to charge up without plugging in., 1 GB, 16 GB, T Mobile, Windows Phone OS 8, T-Mobile, Windows Phone, OLED display - color, White, silver, 4.5", 1280 x 768 pixels, 2.8 in, 5.1 in, 0.3 in, 4.9 oz, 00610214632081]
Processed;Nokia Lumia 925;[nokia, lumia, 925, nokia, lumia, 925, let, you, captur, great, moment, dai, night, beautifulli, craft, design, turn, head, wherev, you, go, nokia, lumia, 925, come, pack, great, smartphon, featur, snap, wireless, charg, cover, charg, up, without, plug, 1, gb, 16, gb, t, mobil, window, phone, os, 8, t, mobil, window, phone, ol, displai, color, white, silver, 4.5, 1280, x, 768, pixel, 2.8, 5.1, 0.3, 4.9, oz, 00610214632081]
